 12431 K0II/IIICN. 6.51693 0.010130770 0.95455 0.015323593 -0.268392830 0.014338544  6.7106 0.0210 148.37889020  0.465147429  0.468029857  0.660069407 0.012205384 1.1277 0.002617250  0.383670000 0.00666482 4977  32 2.690 0.073 -0.025 0.028 2.157915030 0.045253045  55.376992900  0.960402145 10.008802290 0.155234085
 12438       G8III 5.35599 0.009136662 0.84065 0.014868927 -0.249705801 0.011984706 11.4896 0.1023  86.82798085  0.770527738  0.784199850  0.662691491 0.021326357 1.0823 0.003088689  0.363526000 0.01979420 5052  21 2.610 0.046 -0.504 0.020 1.753723065 0.053483361  54.300736980  1.223472286  9.618976985 0.134676350
 13109       K1III 7.01920 0.010143155 1.03700 0.016037768 -0.314363067 0.016119835  5.4261 0.0247 183.31919080  0.831844928  0.839327190  0.703160342 0.014141226 1.1772 0.002500000  0.411863000 0.01002050 4851  42 2.517 0.087 -0.004 0.032 1.355426416 0.124084326  55.524044040  1.096610201 10.549471500 0.210292520
 13263       G8III 6.71646 0.010130770 0.85510 0.015323593 -0.199737704 0.012577034  6.6022 0.0232 150.80467630  0.529135070  0.532807802  0.824385956 0.012676112 1.0581 0.003080584  0.566524000 0.00787729 5208  23 3.030 0.047  0.002 0.021 2.549105387 0.095881242  44.682832840  0.734886415  8.210717422 0.099087381
 13423       G8III 6.32965 0.010130770 0.86275 0.015323593 -0.202279428 0.013087146  7.5919 0.0798 131.24170370  1.371100607  1.399831898  0.739290702 0.024844970 1.0584 0.002842534  0.482033000 0.02396850 5197  25 3.094 0.056  0.027 0.022 2.630852881 0.086776550  48.439035880  1.252808420  8.585093294 0.138375618
 13515       K0III 7.83825 0.011149933 0.99875 0.017211188 -0.316816081 0.014551183  5.1685 0.0286 192.40807930  1.060003271  1.071601317  1.417133479 0.016353383 1.1743 0.002080865  1.118270000 0.01217270 4845  36 2.850 0.103 -0.032 0.025 1.602580746 0.081452320  28.831885250  0.581290945  7.620819318 0.136848416
 13907    G8/K0III 7.09606 0.010143155 0.99110 0.016037768 -0.297567964 0.013963944  5.0415 0.0263 197.22622460  1.024033288  1.034586502  0.621236693 0.015165808 1.1474 0.004201190  0.346769000 0.01181200 4896  32 2.580 0.073 -0.114 0.027 1.680046054 0.252854981  58.956610650  1.119436084 10.671762300 0.172409356
 13940       G9III 5.91419 0.009136662 0.94265 0.014868927 -0.265586910 0.014093493  9.3850 0.0530 106.23093970  0.599139819  0.605852791  0.782934884 0.015279687 1.1084 0.002267157  0.507387000 0.01219390 4985  31 2.830 0.094 -0.008 0.025 2.271934435 0.048164635  49.324286350  0.944335470  9.415703786 0.147776690
 14247       K0III 6.71558 0.010130770 0.96730 0.015323593 -0.305456501 0.013103141 10.0719 0.0316  99.00276940  0.311349443  0.313285005  1.737343284 0.012217500 1.1597 0.001360147  1.444710000 0.00664267 4875  29 2.930 0.080 -0.116 0.021 1.276488334 0.056090399  21.244439970  0.350546922  6.461392316 0.093548998
 14401   K2III+... 6.57820 0.010130770 0.86700 0.015323593                           5.6307 0.0452 176.70752150  1.411460209  1.433962485  0.341924822 0.020086629 1.1179 0.003612478  0.044693100 0.01744490                                                                                                              
 14703       K0III 6.70172 0.010130770 0.92820 0.015323593 -0.237483158 0.017016965  7.0619 0.0210 141.02801180  0.420138812  0.422612220  0.955193083 0.012020039 1.0946 0.002343075  0.680295000 0.00648954 5070  40 3.050 0.096  0.109 0.032 2.461244462 0.045744854  41.012479820  0.786983825  8.300319382 0.153282677
 14832       K0III 6.30504 0.010130770 0.97240 0.015323593 -0.301008525 0.014499185  7.7594 0.0331 128.39994940  0.548324400  0.552963535  0.762215737 0.013734035 1.1504 0.002441311  0.472970000 0.00942098 4888  34 2.630 0.094 -0.200 0.029 1.777710463 0.079173833  51.941814320  0.955427283 10.049602190 0.167596417
 15414       K1III 7.91737 0.011162639 1.02595 0.017930770 -0.336522818 0.016874237  8.2033 0.0252 121.47496210  0.373718390  0.375990878  2.494936139 0.013009005 1.1882 0.002505993  2.211980000 0.00674251 4797  47 3.150 0.114 -0.050 0.028 1.065742468 0.053269700  10.880144700  0.213513767  4.775629279 0.104657537
 15429       G8III 7.69643 0.011137940 0.99705 0.016504015 -0.262281307 0.021896795  3.5508 0.0225 279.36309540  1.757329177  1.779318188  0.465584830 0.017624946 1.1684 0.004134005  0.176374000 0.01399070 4994  57 2.735 0.153  0.037 0.046 2.457770421 0.303767457  65.868624010  1.705287455 10.841638620 0.284508400
